price,beds,livings,wc,area,street_width,age,ketchen,ac,furnished,district,advertiser_type,review,onMarket,IsRent
50000,3,1.0,2,140.0,20.0,0.0,1.0,1.0,0.0,حي قرطبة,normal_marketer,3.43,24,False
70000,4,1.0,3,200.0,21.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.31,22,True
65000,4,1.0,3,200.0,36.0,,1.0,1.0,0.0,حي الياسمين,normal_marketer,4.85,19,True
50000,3,1.0,2,120.0,34.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.08,16,True
40000,3,1.0,2,150.0,21.0,0.0,0.0,1.0,0.0,حي العارض,normal_marketer,4.44,24,False
45000,3,1.0,2,140.0,15.0,11.0,1.0,1.0,0.0,حي الياسمين,owner,5.0,22,True
16000,4,1.0,2,450.0,15.0,0.0,1.0,0.0,0.0,حي طويق,exclusive_marketer,4.48,10,True
29000,2,1.0,1,500.0,5.0,0.0,1.0,1.0,0.0,حي اشبيلية,agent,4.28,25,True
45000,4,1.0,3,175.0,20.0,0.0,1.0,0.0,0.0,حي النرجس,exclusive_marketer,4.75,8,True
40000,3,1.0,2,140.0,32.0,5.0,1.0,0.0,0.0,حي القيروان,exclusive_marketer,5.0,27,False
65000,3,1.0,3,150.0,5.0,0.0,1.0,1.0,0.0,حي القيروان,exclusive_marketer,4.37,64,False
80000,5,1.0,3,180.0,15.0,2.0,1.0,1.0,0.0,حي الصحافة,exclusive_marketer,4.57,47,False
30000,3,1.0,2,350.0,5.0,,1.0,0.0,0.0,حي المونسية,exclusive_marketer,4.47,23,True
20000,1,1.0,1,50.0,5.0,4.0,1.0,1.0,1.0,حي النسيم الشرقي,,4.26,1199,True
38000,3,1.0,3,215.0,15.0,3.0,1.0,0.0,0.0,حي النرجس,agent,4.54,38,True
38000,2,1.0,2,120.0,36.0,13.0,1.0,1.0,0.0,حي الربيع,agent,5.0,17,False
22000,1,1.0,1,77.0,16.0,4.0,1.0,1.0,0.0,حي اشبيلية,normal_marketer,4.78,17,True
45000,3,1.0,1,80.0,27.0,0.0,1.0,1.0,0.0,حي الخليج,owner,4.0,42,False
65000,2,1.0,3,1.0,11.0,3.0,1.0,1.0,1.0,حي الملز,owner,4.51,75,False
27000,1,1.0,1,60.0,11.0,4.0,1.0,1.0,0.0,حي الشهداء,normal_marketer,4.35,31,True
140000,1,1.0,2,90.0,5.0,6.0,1.0,1.0,0.0,حي الصحافة,exclusive_marketer,4.38,51,False
23000,3,1.0,2,100.0,,0.0,,,,حي الرمال,owner,,22,False
53000,3,1.0,2,,,0.0,1.0,1.0,0.0,حي الازدهار,,3.76,48,False
60000,1,1.0,1,110.0,30.0,,1.0,1.0,1.0,حي حطين,exclusive_marketer,4.75,80,True
40000,4,1.0,2,144.0,36.0,10.0,,,,حي الصحافة,exclusive_marketer,5.0,16,True
40000,3,1.0,2,220.0,15.0,8.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.08,18,True
28000,1,1.0,1,70.0,12.0,8.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.67,115,False
25000,3,1.0,2,180.0,15.0,3.0,0.0,0.0,0.0,حي النهضة,normal_marketer,4.88,18,False
16000,1,0.0,1,70.0,55.0,3.0,1.0,1.0,0.0,حي اليرموك,exclusive_marketer,4.43,17,False
40000,3,1.0,3,400.0,20.0,,1.0,1.0,0.0,حي المهدية,exclusive_marketer,4.45,52,False
75000,3,2.0,3,140.0,30.0,0.0,1.0,1.0,,حي الملك عبدالله,agent,5.0,29,False
38000,1,1.0,1,80.0,5.0,0.0,1.0,1.0,0.0,حي العقيق,exclusive_marketer,4.54,21,False
34000,3,1.0,2,140.0,20.0,,0.0,0.0,0.0,حي المونسية,owner,4.06,49,True
65000,3,1.0,3,180.0,36.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.35,79,False
40000,2,1.0,2,200.0,25.0,4.0,1.0,1.0,0.0,حي الربيع,agent,4.52,69,False
30000,3,1.0,2,120.0,5.0,2.0,1.0,0.0,0.0,حي العارض,owner,4.33,19,False
85000,3,2.0,3,180.0,30.0,0.0,1.0,1.0,0.0,حي حطين,exclusive_marketer,4.31,33,True
60000,2,2.0,3,200.0,14.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.69,22,False
38000,3,1.0,2,350.0,15.0,6.0,1.0,1.0,0.0,حي الياسمين,owner,3.92,21,True
70000,4,1.0,3,160.0,37.0,0.0,1.0,1.0,0.0,حي الندى,normal_marketer,4.75,33,True
24000,3,1.0,2,0.0,0.0,3.0,1.0,0.0,0.0,حي السلام,,4.55,1733,False
65000,3,1.0,2,150.0,30.0,2.0,1.0,1.0,0.0,حي العقيق,exclusive_marketer,4.52,55,True
45000,3,1.0,2,120.0,16.0,3.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.5,23,True
85000,1,0.0,1,50.0,100.0,0.0,1.0,1.0,1.0,حي العليا,owner,4.33,27,False
25000,2,1.0,2,500.0,20.0,0.0,0.0,0.0,0.0,حي الرمال,exclusive_marketer,5.0,67,False
90000,3,1.0,3,150.0,20.0,0.0,1.0,1.0,0.0,حي العارض,normal_marketer,3.92,40,True
75000,3,1.0,3,150.0,48.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.81,37,True
75000,3,1.0,3,166.0,15.0,0.0,1.0,0.0,0.0,حي النرجس,normal_marketer,4.39,16,True
22000,3,1.0,2,,,0.0,1.0,0.0,0.0,حي الرمال,exclusive_marketer,4.9,36,True
65000,4,2.0,4,200.0,36.0,1.0,1.0,1.0,0.0,حي الملقا,normal_marketer,3.97,43,False
55000,2,1.0,2,100.0,30.0,0.0,1.0,1.0,0.0,حي الريان,exclusive_marketer,4.47,20,False
90000,4,2.0,4,255.0,30.0,0.0,1.0,1.0,0.0,حي العارض,owner,5.0,14,True
22000,1,1.0,1,4.0,36.0,2.0,1.0,1.0,0.0,حي الاندلس,normal_marketer,4.4,39,True
70000,4,1.0,3,210.0,19.0,0.0,1.0,1.0,1.0,حي النرجس,exclusive_marketer,4.48,24,False
35000,2,1.0,2,150.0,20.0,3.0,1.0,1.0,0.0,حي العارض,normal_marketer,4.1,14,True
24000,3,1.0,2,130.0,27.0,4.0,1.0,0.0,0.0,حي المعيزلة,normal_marketer,4.28,11,True
22000,1,1.0,1,80.0,33.0,5.0,1.0,1.0,0.0,حي اشبيلية,normal_marketer,1.0,31,False
15000,3,0.0,2,98.0,15.0,30.0,1.0,0.0,0.0,حي الوزارات,exclusive_marketer,4.9,93,False
24000,3,1.0,2,350.0,20.0,2.0,0.0,0.0,0.0,حي الرمال,exclusive_marketer,4.34,26,False
25000,3,0.0,2,180.0,5.0,,1.0,1.0,0.0,حي الحزم,exclusive_marketer,4.47,89,True
16000,1,0.0,1,85.0,39.0,4.0,1.0,1.0,0.0,حي العارض,agent,3.74,44,True
47000,3,1.0,1,300.0,20.0,4.0,1.0,1.0,1.0,حي النرجس,normal_marketer,4.43,25,False
15000,3,1.0,2,1.0,5.0,0.0,1.0,0.0,0.0,حي عكاظ,exclusive_marketer,4.6,80,False
45000,3,2.0,3,11.0,5.0,,1.0,0.0,0.0,حي قرطبة,exclusive_marketer,4.72,26,False
48000,4,2.0,3,250.0,20.0,2.0,1.0,0.0,0.0,حي القيروان,normal_marketer,4.36,16,True
22000,5,1.0,3,160.0,5.0,3.0,1.0,1.0,0.0,حي بدر,owner,4.86,16,True
2100,3,1.0,2,120.0,18.0,0.0,0.0,0.0,0.0,حي الرمال,owner,5.0,51,False
15000,1,0.0,1,30.0,20.0,5.0,1.0,1.0,0.0,حي اشبيلية,normal_marketer,4.35,16,True
35000,1,1.0,1,100.0,29.0,0.0,1.0,1.0,0.0,حي الوزارات,,3.98,97,True
42000,3,1.0,2,150.0,15.0,0.0,1.0,1.0,0.0,حي العارض,normal_marketer,4.44,23,False
36000,4,1.0,3,191.0,30.0,2.0,1.0,1.0,0.0,حي ظهرة لبن,exclusive_marketer,5.0,8,True
40000,2,1.0,2,140.0,20.0,0.0,0.0,1.0,0.0,حي العارض,agent,,26,False
60000,4,1.0,3,350.0,20.0,9.0,1.0,1.0,0.0,حي العارض,normal_marketer,4.21,72,False
30000,2,1.0,1,150.0,5.0,3.0,1.0,1.0,0.0,حي اليرموك,exclusive_marketer,,64,True
79000,3,1.0,3,200.0,36.0,,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.2,22,False
30000,3,1.0,2,250.0,25.0,0.0,1.0,0.0,0.0,حي العارض,owner,3.97,31,True
85000,2,1.0,2,0.0,0.0,1.0,1.0,0.0,1.0,حي السليمانية,,4.31,2279,False
53000,3,2.0,3,187.0,20.0,3.0,1.0,1.0,0.0,حي عرقة,owner,4.43,50,False
65000,3,1.0,2,140.0,15.0,0.0,1.0,1.0,0.0,حي الندى,agent,4.37,34,True
19000,3,1.0,2,,,7.0,1.0,0.0,0.0,حي ظهرة لبن,exclusive_marketer,4.58,4,True
20000,3,1.0,2,480.0,25.0,4.0,1.0,0.0,0.0,حي الرمال,exclusive_marketer,4.31,42,True
50000,3,1.0,2,120.0,34.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.08,14,True
28000,1,1.0,1,100.0,30.0,1.0,0.0,1.0,0.0,حي الصحافة,exclusive_marketer,3.4,65,False
95000,3,2.0,3,200.0,35.0,0.0,1.0,1.0,1.0,حي النرجس,exclusive_marketer,4.54,20,False
30000,1,1.0,1,11.0,5.0,,1.0,1.0,0.0,حي المروج,exclusive_marketer,4.72,27,False
36000,3,1.0,2,142.0,5.0,10.0,1.0,1.0,0.0,حي النرجس,owner,,18,False
40000,2,1.0,3,160.0,15.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.35,24,False
40000,3,1.0,2,120.0,16.0,,1.0,1.0,0.0,حي العارض,agent,4.59,48,False
70000,4,1.0,3,150.0,36.0,0.0,1.0,1.0,0.0,حي غرناطة,exclusive_marketer,4.6,110,True
350000,3,1.0,2,150.0,20.0,2.0,1.0,1.0,0.0,حي العارض,normal_marketer,3.43,6,True
42000,1,1.0,1,150.0,77.0,0.0,1.0,1.0,0.0,حي الخليج,exclusive_marketer,4.54,17,True
75000,3,1.0,3,200.0,5.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.43,55,False
26000,1,1.0,1,120.0,32.0,7.0,1.0,1.0,0.0,حي الملك فيصل,,4.43,123,False
30000,1,1.0,1,70.0,14.0,4.0,1.0,1.0,0.0,حي الصحافة,exclusive_marketer,4.67,125,False
65000,3,1.0,3,180.0,19.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.67,20,False
22000,4,2.0,2,160.0,5.0,2.0,1.0,0.0,0.0,حي ظهرة لبن,agent,4.44,12,True
25000,3,1.0,2,140.0,18.0,7.0,0.0,0.0,0.0,حي اشبيلية,agent,4.3,43,True
40000,4,1.0,2,132.0,46.0,5.0,1.0,1.0,0.0,حي الصحافة,exclusive_marketer,4.47,20,True
32000,1,1.0,1,100.0,30.0,2.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.43,1,True
280000,2,1.0,3,170.0,100.0,5.0,1.0,1.0,1.0,حي العليا,,4.55,99,False
19500,1,1.0,1,,,4.0,0.0,1.0,0.0,حي الملز,exclusive_marketer,4.69,18,True
30000,5,2.0,3,450.0,15.0,2.0,0.0,0.0,0.0,حي الرمال,exclusive_marketer,4.15,28,False
70000,2,1.0,2,132.0,20.0,0.0,1.0,1.0,0.0,حي الملقا,owner,,39,False
27000,2,1.0,3,150.0,36.0,9.0,1.0,0.0,0.0,حي العارض,exclusive_marketer,4.74,40,True
40000,3,1.0,2,120.0,20.0,2.0,1.0,1.0,0.0,حي الياسمين,exclusive_marketer,4.08,22,True
25000,3,1.0,2,1.0,15.0,7.0,0.0,0.0,0.0,حي اليرموك,normal_marketer,4.69,9,True
65000,4,1.0,3,180.0,20.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.35,18,False
25000,3,1.0,2,120.0,18.0,,0.0,0.0,0.0,حي العارض,agent,4.59,56,False
40000,2,1.0,1,,,0.0,1.0,1.0,0.0,حي القدس,,3.76,23,True
75000,3,2.0,3,170.0,15.0,0.0,1.0,1.0,0.0,حي الملقا,normal_marketer,4.36,26,False
43000,5,1.0,3,450.0,5.0,4.0,1.0,0.0,0.0,حي ظهرة لبن,agent,4.51,44,True
55000,2,1.0,2,120.0,36.0,0.0,1.0,1.0,0.0,حي الريان,agent,,37,False
26000,2,1.0,1,90.0,30.0,14.0,1.0,1.0,0.0,حي النفل,exclusive_marketer,4.04,62,False
43000,2,1.0,2,120.0,5.0,,1.0,0.0,0.0,حي النرجس,exclusive_marketer,4.48,45,True
70000,3,1.0,4,171.0,5.0,1.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.04,61,False
25000,3,1.0,2,55.0,5.0,,1.0,0.0,0.0,حي المونسية,exclusive_marketer,4.47,55,True
33000,1,1.0,1,80.0,5.0,0.0,1.0,1.0,0.0,حي الملقا,owner,4.37,55,False
34000,2,1.0,1,250.0,27.0,0.0,1.0,1.0,0.0,حي الملقا,owner,4.07,131,False
50000,3,1.0,2,150.0,20.0,5.0,1.0,1.0,1.0,حي ظهرة لبن,owner,3.8,84,False
33000,2,1.0,2,101.0,54.0,3.0,1.0,1.0,0.0,حي اشبيلية,exclusive_marketer,4.5,31,False
49000,3,1.0,3,100.0,20.0,0.0,0.0,0.0,0.0,حي النرجس,exclusive_marketer,4.2,19,False
30000,3,1.0,2,3000.0,20.0,,1.0,0.0,0.0,حي المونسية,agent,4.5,41,True
45000,3,1.0,3,150.0,20.0,0.0,1.0,0.0,0.0,حي النرجس,normal_marketer,4.31,9,True
55000,3,1.0,2,130.0,5.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.9,17,True
45000,2,2.0,2,130.0,5.0,4.0,1.0,1.0,1.0,حي الازدهار,exclusive_marketer,3.0,29,False
45000,3,1.0,2,100.0,5.0,,1.0,1.0,0.0,حي السليمانية,owner,5.0,6,True
32000,1,1.0,1,100.0,30.0,5.0,1.0,1.0,0.0,حي العليا,exclusive_marketer,3.74,75,True
80000,4,1.0,3,180.0,30.0,,1.0,1.0,0.0,حي الفلاح,exclusive_marketer,,22,False
50000,4,1.0,3,153.0,5.0,1.0,1.0,0.0,0.0,حي العارض,exclusive_marketer,4.18,47,True
85000,3,2.0,3,180.0,35.0,1.0,1.0,1.0,0.0,حي الياسمين,normal_marketer,4.36,4,True
33000,4,1.0,2,350.0,5.0,7.0,1.0,1.0,0.0,حي غرناطة,exclusive_marketer,4.14,33,True
20000,1,1.0,1,8.0,41.0,1.0,1.0,1.0,0.0,حي المونسية,owner,4.4,35,True
25000,3,1.0,2,250.0,5.0,0.0,1.0,1.0,0.0,حي القيروان,owner,1.0,3,True
60000,3,1.0,2,180.0,18.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.58,32,False
50000,3,1.0,2,180.0,30.0,0.0,1.0,1.0,0.0,حي قرطبة,agent,4.74,15,True
36000,2,1.0,1,180.0,22.0,2.0,1.0,1.0,0.0,حي الياسمين,owner,4.07,89,False
23000,1,0.0,1,60.0,32.0,5.0,1.0,1.0,1.0,حي الشهداء,normal_marketer,4.43,93,True
30000,1,0.0,1,100.0,5.0,,1.0,1.0,0.0,حي العقيق,owner,4.48,36,False
27000,1,1.0,1,60.0,16.0,5.0,1.0,1.0,0.0,حي الشهداء,normal_marketer,4.35,31,True
36000,3,1.0,2,150.0,15.0,0.0,1.0,,,حي النرجس,exclusive_marketer,4.25,32,True
15000,4,1.0,2,120.0,15.0,36.0,1.0,0.0,0.0,حي غبيرة,normal_marketer,3.73,11,True
63000,4,1.0,3,250.0,25.0,1.0,1.0,1.0,0.0,حي الياسمين,owner,3.97,51,False
80000,4,1.0,3,150.0,5.0,2.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.36,39,True
19000,4,0.0,2,200.0,30.0,10.0,0.0,0.0,0.0,حي الدار البيضاء,owner,5.0,17,False
35000,1,1.0,1,160.0,37.0,4.0,1.0,1.0,0.0,حي النفل,agent,4.26,30,True
26000,2,1.0,1,1.0,5.0,7.0,1.0,1.0,0.0,حي الملك فيصل,normal_marketer,4.35,35,False
26000,1,1.0,1,50.0,26.0,4.0,1.0,1.0,0.0,حي الصحافة,owner,4.52,54,False
13000,1,1.0,1,100.0,5.0,8.0,1.0,0.0,0.0,حي العود,exclusive_marketer,4.55,81,False
70000,4,1.0,3,170.0,36.0,0.0,1.0,1.0,0.0,حي الريان,exclusive_marketer,4.26,17,True
25000,1,1.0,1,70.0,22.0,5.0,1.0,1.0,0.0,حي اليرموك,normal_marketer,4.35,27,True
22000,3,1.0,2,300.0,5.0,16.0,1.0,0.0,1.0,حي الخليج,exclusive_marketer,4.34,115,False
16000,3,2.0,2,150.0,15.0,7.0,1.0,0.0,0.0,حي المروة,owner,4.77,51,False
65000,3,2.0,3,160.0,30.0,0.0,1.0,1.0,0.0,حي القيروان,owner,4.8,57,False
28000,1,0.0,1,90.0,5.0,0.0,1.0,1.0,0.0,حي الملك فيصل,owner,4.37,89,False
65000,3,1.0,3,250.0,16.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.74,31,True
27000,1,1.0,1,100.0,30.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,3.4,65,False
33000,1,1.0,1,120.0,36.0,0.0,1.0,1.0,0.0,حي الروضة,,3.98,88,True
85000,2,1.0,3,120.0,20.0,1.0,0.0,1.0,0.0,حي الملقا,owner,,57,False
30000,4,2.0,3,150.0,18.0,0.0,1.0,0.0,0.0,حي المهدية,normal_marketer,5.0,12,True
47000,3,1.0,2,150.0,15.0,2.0,1.0,1.0,0.0,حي النرجس,normal_marketer,3.74,13,True
28000,1,0.0,1,250.0,29.0,0.0,1.0,1.0,0.0,حي العقيق,owner,4.28,11,True
15000,1,0.0,1,30.0,20.0,5.0,1.0,1.0,0.0,حي اشبيلية,normal_marketer,4.35,16,True
46000,3,0.0,3,118.0,20.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,5.0,22,True
22000,1,0.0,1,50.0,30.0,2.0,1.0,1.0,0.0,حي النرجس,owner,4.15,191,False
85000,3,2.0,2,180.0,30.0,0.0,1.0,1.0,0.0,حي الملقا,normal_marketer,3.81,25,False
125000,4,2.0,4,204.0,40.0,2.0,1.0,1.0,1.0,حي الملقا,exclusive_marketer,4.54,30,False
45000,2,1.0,2,150.0,30.0,2.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.67,10,True
38000,3,1.0,1,150.0,32.0,2.0,1.0,1.0,0.0,حي غرناطة,owner,4.17,137,False
30000,1,1.0,1,100.0,30.0,2.0,1.0,1.0,0.0,حي الصحافة,exclusive_marketer,3.4,80,False
40000,3,1.0,2,120.0,61.0,5.0,1.0,1.0,0.0,حي اليرموك,exclusive_marketer,4.43,86,True
40000,2,1.0,3,130.0,20.0,0.0,1.0,0.0,0.0,حي النرجس,normal_marketer,4.28,15,True
65000,4,1.0,4,150.0,21.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,3.92,26,True
80000,3,1.0,3,150.0,30.0,1.0,1.0,1.0,0.0,حي الياسمين,agent,4.54,40,False
80000,3,2.0,3,190.0,35.0,0.0,1.0,1.0,0.0,حي الندى,normal_marketer,4.36,25,False
45000,2,1.0,2,1.0,20.0,7.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.75,25,False
30000,3,1.0,2,200.0,25.0,0.0,0.0,0.0,0.0,حي المونسية,owner,4.85,11,True
30000,1,1.0,1,100.0,30.0,3.0,1.0,1.0,0.0,حي الربيع,agent,4.52,69,False
16000,3,1.0,2,120.0,5.0,,1.0,0.0,0.0,حي بدر,agent,4.59,54,False
95000,3,1.0,3,200.0,28.0,0.0,1.0,1.0,0.0,حي العارض,normal_marketer,4.39,34,True
22000,1,1.0,1,100.0,30.0,5.0,1.0,1.0,0.0,حي اليرموك,exclusive_marketer,4.37,33,False
30000,3,1.0,2,250.0,21.0,0.0,1.0,1.0,0.0,حي العارض,owner,3.97,31,True
44000,3,1.0,2,185.0,50.0,4.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.47,32,False
38000,2,2.0,3,110.0,20.0,5.0,1.0,1.0,0.0,حي الياسمين,exclusive_marketer,3.94,16,True
40000,2,1.0,2,100.0,15.0,5.0,1.0,1.0,0.0,حي قرطبة,exclusive_marketer,4.56,19,False
30000,2,1.0,1,90.0,54.0,5.0,1.0,1.0,0.0,حي المونسية,normal_marketer,4.6,21,False
45000,3,1.0,3,150.0,10.0,0.0,0.0,1.0,0.0,حي الملز,owner,,6,True
32000,3,1.0,2,140.0,20.0,5.0,1.0,0.0,0.0,حي اليرموك,agent,4.3,73,True
28000,3,1.0,2,120.0,5.0,4.0,1.0,1.0,0.0,حي المونسية,exclusive_marketer,4.38,8,True
80000,3,2.0,2,180.0,36.0,,1.0,1.0,0.0,حي الياسمين,normal_marketer,4.85,54,False
25000,1,1.0,1,60.0,5.0,5.0,1.0,1.0,0.0,حي المونسية,,4.35,62,False
18000,1,0.0,1,50.0,14.0,1.0,1.0,1.0,0.0,حي اشبيلية,exclusive_marketer,4.67,112,False
22000,4,1.0,2,435.0,15.0,3.0,1.0,0.0,0.0,حي المهدية,owner,3.0,111,True
45000,2,1.0,3,150.0,18.0,7.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.07,33,True
35000,2,1.0,1,250.0,24.0,0.0,1.0,1.0,0.0,حي الياسمين,owner,4.49,151,True
75000,3,1.0,2,150.0,36.0,3.0,1.0,1.0,1.0,حي الياسمين,,3.93,203,False
83000,4,1.0,4,234.0,30.0,1.0,1.0,1.0,0.0,حي قرطبة,exclusive_marketer,4.54,65,False
17000,2,1.0,2,75.0,15.0,,1.0,0.0,0.0,حي ام الحمام الشرقي,exclusive_marketer,4.48,13,True
45000,3,1.0,2,160.0,15.0,2.0,0.0,0.0,0.0,حي النرجس,normal_marketer,4.08,63,True
22500,3,1.0,2,390.0,15.0,0.0,0.0,0.0,0.0,حي الرمال,,5.0,21,True
78000,4,1.0,3,250.0,15.0,0.0,1.0,1.0,0.0,حي النرجس,normal_marketer,4.44,31,True
80000,3,1.0,3,180.0,36.0,,1.0,1.0,0.0,حي العارض,normal_marketer,4.85,51,False
80000,3,1.0,3,200.0,15.0,0.0,1.0,1.0,0.0,حي حطين,owner,,39,False
165000,4,1.0,3,100.0,16.0,0.0,1.0,1.0,0.0,حي القيروان,normal_marketer,4.0,37,False
25000,2,1.0,2,150.0,30.0,1.0,1.0,1.0,1.0,حي اليرموك,agent,4.25,79,False
37000,3,1.0,2,150.0,15.0,10.0,1.0,1.0,0.0,حي المونسية,owner,4.3,147,False
23000,1,1.0,1,80.0,14.0,2.0,1.0,1.0,0.0,حي اشبيلية,normal_marketer,4.78,56,True
40000,4,1.0,3,150.0,30.0,6.0,1.0,0.0,0.0,حي الحمراء,agent,4.3,41,True
44000,1,1.0,1,55.0,15.0,0.0,1.0,1.0,1.0,حي العقيق,normal_marketer,4.34,131,True
38000,3,2.0,3,200.0,30.0,14.0,1.0,0.0,0.0,حي غرناطة,exclusive_marketer,4.46,25,True
26000,2,2.0,2,,,0.0,1.0,1.0,0.0,حي اليرموك,exclusive_marketer,3.75,34,False
25000,3,1.0,2,180.0,20.0,10.0,1.0,1.0,1.0,حي القادسية,exclusive_marketer,4.82,64,False
55000,3,1.0,2,150.0,30.0,0.0,1.0,1.0,0.0,حي الملقا,exclusive_marketer,4.31,38,True
18000,1,1.0,1,2.0,46.0,4.0,1.0,1.0,0.0,حي المونسية,normal_marketer,4.3,26,False
65000,3,1.0,3,160.0,30.0,4.0,1.0,1.0,0.0,حي الياسمين,owner,4.2,22,False
40000,3,1.0,2,150.0,15.0,0.0,0.0,0.0,0.0,حي العارض,normal_marketer,3.74,69,False
19000,5,1.0,2,120.0,5.0,4.0,0.0,0.0,0.0,حي عكاظ,exclusive_marketer,4.68,78,True
28000,2,1.0,1,300.0,60.0,2.0,1.0,1.0,0.0,حي الملك فيصل,normal_marketer,4.38,10,True
25000,3,1.0,2,150.0,5.0,7.0,0.0,0.0,0.0,حي اليرموك,normal_marketer,4.14,77,False
35000,1,1.0,1,30.0,5.0,4.0,1.0,1.0,0.0,حي العقيق,normal_marketer,,22,False
30000,3,1.0,2,100.0,15.0,8.0,1.0,1.0,0.0,حي النفل,exclusive_marketer,3.95,10,True
22000,1,1.0,1,,,5.0,1.0,1.0,0.0,حي اليرموك,,3.76,29,False
43000,3,1.0,2,155.0,31.0,3.0,1.0,1.0,0.0,حي الملقا,normal_marketer,4.5,81,False
28000,1,0.0,1,200.0,37.0,0.0,1.0,1.0,0.0,حي العقيق,owner,4.28,22,False
45000,4,1.0,3,224.0,18.0,6.0,1.0,0.0,0.0,حي عرقة,exclusive_marketer,4.35,39,False
23000,1,1.0,1,11.0,5.0,,1.0,1.0,0.0,حي ام الحمام الغربي,exclusive_marketer,4.72,29,True
85000,3,2.0,5,191.0,5.0,0.0,1.0,1.0,0.0,حي عرقة,exclusive_marketer,5.0,21,False
40000,3,3.0,4,223.0,20.0,3.0,1.0,0.0,0.0,حي ظهرة لبن,agent,4.6,163,False
25000,3,1.0,2,140.0,15.0,0.0,0.0,0.0,0.0,حي المونسية,normal_marketer,3.94,3,True
23000,3,1.0,2,150.0,22.0,0.0,1.0,0.0,0.0,حي الرمال,exclusive_marketer,5.0,73,False
50000,4,1.0,3,150.0,15.0,0.0,1.0,1.0,0.0,حي العارض,normal_marketer,3.94,17,True
26000,3,1.0,2,311.0,20.0,0.0,0.0,0.0,0.0,حي المونسية,exclusive_marketer,4.75,106,True
32000,3,1.0,2,150.0,20.0,0.0,0.0,0.0,0.0,حي المونسية,normal_marketer,4.39,14,True
30000,3,1.0,2,250.0,23.0,0.0,1.0,0.0,0.0,حي العارض,owner,3.97,31,True
85000,4,1.0,3,208.0,36.0,0.0,1.0,1.0,0.0,حي القيروان,normal_marketer,4.2,27,True
25000,1,1.0,1,100.0,48.0,3.0,1.0,1.0,0.0,حي الشهداء,exclusive_marketer,4.43,37,True
70000,4,1.0,3,150.0,21.0,1.0,1.0,1.0,0.0,حي القيروان,normal_marketer,4.42,21,False
24000,3,1.0,2,150.0,19.0,7.0,0.0,0.0,0.0,حي اليرموك,agent,4.3,93,True
45000,3,1.0,3,200.0,19.0,0.0,1.0,1.0,0.0,حي قرطبة,exclusive_marketer,4.19,23,False
30000,1,1.0,1,150.0,31.0,5.0,1.0,1.0,0.0,حي الربيع,agent,4.26,34,False
4200,2,1.0,2,100.0,30.0,3.0,1.0,1.0,0.0,حي الملقا,agent,4.48,39,False
27000,3,1.0,2,250.0,15.0,0.0,1.0,0.0,0.0,حي النهضة,owner,4.85,4,True
130000,3,2.0,4,170.0,5.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.43,42,True
58000,3,1.0,3,90.0,14.0,10.0,1.0,1.0,0.0,حي الملقا,agent,4.56,99,False
70000,4,1.0,3,120.0,47.0,0.0,1.0,1.0,0.0,حي النرجس,exclusive_marketer,4.46,50,False
30000,3,1.0,2,150.0,21.0,2.0,1.0,0.0,0.0,حي المونسية,normal_marketer,4.28,12,True
30000,2,1.0,1,21.0,13.0,0.0,1.0,1.0,0.0,حي اليرموك,normal_marketer,4.44,46,False
80000,2,2.0,3,164.0,60.0,0.0,1.0,1.0,0.0,حي الملقا,owner,4.52,71,True
26000,3,1.0,2,350.0,15.0,5.0,1.0,0.0,0.0,حي المونسية,normal_marketer,3.96,135,True
26000,1,1.0,1,80.0,5.0,0.0,1.0,1.0,1.0,حي اليرموك,owner,4.37,63,False
